年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,運輸事務人員(含稽查、調度、管理、航務),廣告業及市場研究業,— ,— ,— ,— 
2019,人事事務人員,廣告業及市場研究業,152,33793,33754,39
2019,服務及銷售工作人員,廣告業及市場研究業,2886,33824,29099,4725
2019,廚師,廣告業及市場研究業,— ,— ,— ,— 
2019,餐飲服務人員,廣告業及市場研究業,— ,— ,— ,— 
2019,美髮、美容及造型設計人員,廣告業及市場研究業,— ,— ,— ,— 
2019,旅館管家,廣告業及市場研究業,— ,— ,— ,— 
2019,寵物美容師及動物照料工作人員,廣告業及市場研究業,— ,— ,— ,— 
2019,按摩師,廣告業及市場研究業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),廣告業及市場研究業,— ,— ,— ,— 
2019,展售說明人員,廣告業及市場研究業,1092,40354,29998,10356
2019,電話及網路行銷人員,廣告業及市場研究業,1794,29849,28552,1297
2019,消防人員,廣告業及市場研究業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,廣告業及市場研究業,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,廣告業及市場研究業,5055,31627,31552,75
2019,園藝及農牧業生產人員,廣告業及市場研究業,— ,— ,— ,— 
2019,營建木作人員,廣告業及市場研究業,— ,— ,— ,— 
2019,廣告招牌製作安裝人員,廣告業及市場研究業,2968,34017,34011,6
2019,管道裝設人員(含檢修),廣告業及市場研究業,— ,— ,— ,— 
2019,空調及冷凍機械裝修人員,廣告業及市場研究業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),廣告業及市場研究業,— ,— ,— ,— 
2019,產業用機器維修人員,廣告業及市場研究業,— ,— ,— ,— 
2019,各種材質手工藝人員,廣告業及市場研究業,— ,— ,— ,— 
2019,美編及印刷前置工作人員,廣告業及市場研究業,1619,26709,26530,179
2019,印刷人員,廣告業及市場研究業,178,34415,34049,366
2019,電力機械裝修人員,廣告業及市場研究業,— ,— ,— ,— 
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),廣告業及市場研究業,— ,— ,— ,— 
2019,服飾打樣及剪裁人員,廣告業及市場研究業,— ,— ,— ,— 
2019,非食品飲料產品分級及檢查人員,廣告業及市場研究業,— ,— ,— ,— 
2019,照相產品機械操作人員,廣告業及市場研究業,— ,— ,— ,— 
2019,縫製機械操作人員(含裁縫、刺繡),廣告業及市場研究業,… ,… ,… ,… 
2019,半導體製品機械設備操作人員,廣告業及市場研究業,— ,— ,— ,— 
2019,組裝(現場)人員,廣告業及市場研究業,— ,— ,— ,— 
2019,機車送件駕駛人員,廣告業及市場研究業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,廣告業及市場研究業,155,35183,35127,56
2019,大客、貨車駕駛人員,廣告業及市場研究業,— ,— ,— ,— 
2019,基層技術工及勞力工,廣告業及市場研究業,2309,18594,18572,22
2019,清潔及家事工作人員(含建築清潔工),廣告業及市場研究業,… ,… ,… ,… 
2019,勞力工,廣告業及市場研究業,2047,17937,17915,22
2019,理貨員,廣告業及市場研究業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),廣告業及市場研究業,… ,… ,… ,… 
2019,主管及監督人員,專門設計業,5096,107134,96836,10298
2019,高階主管(總經理及總執行長),專門設計業,222,237104,219346,17758
2019,中階主管(經理),專門設計業,1762,122573,116591,5982
2019,監督人員(含現場及辦公室主任、科/股長),專門設計業,3112,89121,76911,12210
2019,專業人員,專門設計業,7998,75697,68593,7104
2019,物理、化學及地球科學專業人員,專門設計業,— ,— ,— ,— 
2019,生物、植物及動物學專業人員,專門設計業,— ,— ,— ,— 
2019,農、林、漁、牧業專業人員,專門設計業,— ,— ,— ,— 
2019,品管工程師,專門設計業,12,70979,70979,— 
2019,工管及生管工程師,專門設計業,— ,— ,— ,— 
2019,土木及水利工程師,專門設計業,— ,— ,— ,— 
2019,環境工程師,專門設計業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),專門設計業,1887,85770,77407,8363
2019,食品工程師,專門設計業,— ,— ,— ,— 
2019,化工工程師,專門設計業,77,96123,96123,— 
2019,紡織工程師,專門設計業,— ,— ,— ,— 
2019,生物科學工程師,專門設計業,— ,— ,— ,— 
2019,光學工程師,專門設計業,— ,— ,— ,— 
2019,電機工程師,專門設計業,194,82656,76184,6472
2019,電子工程師,專門設計業,308,93262,93262,— 
2019,電信工程師,專門設計業,— ,— ,— ,— 
2019,建築工程師(含建築師),專門設計業,… ,… ,… ,… 
2019,景觀設計師,專門設計業,— ,— ,— ,— 
2019,都市及交通規劃師,專門設計業,— ,— ,— ,— 
2019,測量師及製圖師,專門設計業,142,62343,62343,— 
2019,室內設計師,專門設計業,1934,73628,61835,11793
2019,平面及多媒體設計師,專門設計業,1420,59030,55267,3763
2019,產品及服裝設計師(含工業設計),專門設計業,857,82311,75996,6315
2019,護理人員,專門設計業,— ,— ,— ,— 
2019,獸醫師,專門設計業,— ,— ,— ,— 
2019,藥事人員(含藥師),專門設計業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),專門設計業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),專門設計業,… ,… ,… ,… 
2019,風險控管人員,專門設計業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,專門設計業,23,97279,83997,13282
2019,專案管理師(含經營管理顧問),專門設計業,223,77045,77045,— 
2019,稽核人員,專門設計業,— ,— ,— ,— 
2019,人力資源管理師,專門設計業,34,77776,76717,1059
2019,廣告及行銷專業人員(含企劃),專門設計業,477,60252,53674,6578
2019,公關專業人員,專門設計業,149,58323,58323,— 
2019,資訊系統分析及設計師,專門設計業,… ,… ,… ,… 
2019,軟體開發及程式設計師,專門設計業,179,107413,94236,13177
2019,資料庫及網路專業人員,專門設計業,32,80564,79941,623
2019,律師及相關專業人員,專門設計業,— ,— ,— ,— 
2019,專利工程師及公證人,專門設計業,… ,… ,… ,… 
2019,經濟、社會及哲學研究人員,專門設計業,— ,— ,— ,— 
2019,編輯、作家及有關撰稿人員,專門設計業,— ,— ,— ,— 
2019,翻譯人員,專門設計業,— ,— ,— ,— 
2019,技術員及助理專業人員,專門設計業,11555,46855,42683,4172
2019,物理、化學及地球科學技術員,專門設計業,— ,— ,— ,— 
2019,營建工程技術員(含建築、土木、景觀、測量、水利),專門設計業,1571,47010,46266,744
2019,電機技術員,專門設計業,123,68773,56766,12007
2019,電子技術員,專門設計業,… ,… ,… ,… 
2019,機械技術員(含造船、輪機、鑄造),專門設計業,… ,… ,… ,… 
2019,食品技術員,專門設計業,— ,— ,— ,— 
2019,化工技術員,專門設計業,— ,— ,— ,— 
2019,品管技術員,專門設計業,… ,… ,… ,… 
2019,工管及生管技術員,專門設計業,… ,… ,… ,… 
2019,製圖員,專門設計業,4676,38544,38045,499
2019,環境工程技術員,專門設計業,— ,— ,— ,— 
2019,紡織技術員,專門設計業,— ,— ,— ,— 
2019,發電設備操作員,專門設計業,— ,— ,— ,— 
2019,石油及天然氣精煉設備操作員,專門設計業,— ,— ,— ,— 
2019,生命科學技術員,專門設計業,— ,— ,— ,— 
2019,農業技術及農業推廣人員,專門設計業,— ,— ,— ,— 
2019,勞安及衛生技術員,專門設計業,… ,… ,… ,… 
2019,其他醫療保健助理專業人員,專門設計業,— ,— ,— ,— 
2019,會計人員,專門設計業,704,61185,54267,6918
2019,統計及精算助理專業人員,專門設計業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),專門設計業,2422,42157,41408,749
2019,採購員,專門設計業,196,108994,47870,61124
2019,報關員(含報驗、船務人員),專門設計業,— ,— ,— ,— 
2019,會議及活動規劃人員,專門設計業,… ,… ,… ,… 
2019,專業秘書,專門設計業,145,48014,48014,— 
2019,土地代書(地政士),專門設計業,— ,— ,— ,— 
2019,法務人員,專門設計業,— ,— ,— ,— 
2019,攝影師、攝影記者,專門設計業,— ,— ,— ,— 
2019,資訊管理及維護技術員,專門設計業,230,50539,44990,5549
2019,廣播及視聽技術員(含放映員),專門設計業,— ,— ,— ,— 
2019,電信技術員,專門設計業,— ,— ,— ,— 
2019,事務支援人員,專門設計業,3331,38325,36991,1334
2019,總務,專門設計業,264,51132,40096,11036
2019,一般辦公室事務人員(含文書),專門設計業,1981,37150,37040,110
2019,資料輸入人員,專門設計業,— ,— ,— ,— 
2019,收帳、收費人員(含帳款催收),專門設計業,— ,— ,— ,— 
2019,接待員及服務台事務人員,專門設計業,21,36176,36006,170
2019,總機人員,專門設計業,… ,… ,… ,… 
2019,電話及網路客服人員,專門設計業,— ,— ,— ,— 
2019,統計調查訪談人員,專門設計業,— ,— ,— ,— 
2019,會計助理、簿記、出納,專門設計業,910,34232,33012,1220
2019,統計、財務、證券及保險事務人員,專門設計業,— ,— ,— ,— 
2019,存貨事務人員,專門設計業,— ,— ,— ,— 
2019,生產及物料規劃事務人員,專門設計業,97,63454,62355,1099
2019,運輸事務人員(含稽查、調度、管理、航務),專門設計業,— ,— ,— ,— 
2019,人事事務人員,專門設計業,45,45062,43040,2022
2019,服務及銷售工作人員,專門設計業,— ,— ,— ,— 
2019,廚師,專門設計業,— ,— ,— ,— 
2019,餐飲服務人員,專門設計業,— ,— ,— ,— 
2019,美髮、美容及造型設計人員,專門設計業,— ,— ,— ,— 
2019,旅館管家,專門設計業,— ,— ,— ,— 
2019,寵物美容師及動物照料工作人員,專門設計業,— ,— ,— ,— 
2019,按摩師,專門設計業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),專門設計業,— ,— ,— ,— 
2019,展售說明人員,專門設計業,— ,— ,— ,— 
2019,電話及網路行銷人員,專門設計業,— ,— ,— ,— 
2019,消防人員,專門設計業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,專門設計業,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,專門設計業,526,36779,33186,3593
2019,園藝及農牧業生產人員,專門設計業,— ,— ,— ,— 
2019,營建木作人員,專門設計業,— ,— ,— ,— 
2019,廣告招牌製作安裝人員,專門設計業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),專門設計業,— ,— ,— ,— 
2019,空調及冷凍機械裝修人員,專門設計業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),專門設計業,— ,— ,— ,— 
2019,產業用機器維修人員,專門設計業,— ,— ,— ,— 
2019,各種材質手工藝人員,專門設計業,… ,… ,… ,… 
2019,美編及印刷前置工作人員,專門設計業,157,30221,28643,1578
2019,印刷人員,專門設計業,— ,— ,— ,— 
2019,電力機械裝修人員,專門設計業,— ,— ,— ,— 
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),專門設計業,— ,— ,— ,— 
2019,服飾打樣及剪裁人員,專門設計業,… ,… ,… ,… 
2019,非食品飲料產品分級及檢查人員,專門設計業,— ,— ,— ,— 
2019,照相產品機械操作人員,專門設計業,— ,— ,— ,— 
2019,縫製機械操作人員(含裁縫、刺繡),專門設計業,152,33702,31933,1769
2019,半導體製品機械設備操作人員,專門設計業,— ,— ,— ,— 
2019,組裝(現場)人員,專門設計業,— ,— ,— ,— 
2019,機車送件駕駛人員,專門設計業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,專門設計業,48,61645,51025,10620
2019,大客、貨車駕駛人員,專門設計業,— ,— ,— ,— 
2019,基層技術工及勞力工,專門設計業,259,24004,24004,— 
2019,清潔及家事工作人員(含建築清潔工),專門設計業,— ,— ,— ,— 
2019,勞力工,專門設計業,259,24004,24004,— 
2019,理貨員,專門設計業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),專門設計業,— ,— ,— ,— 
2019,主管及監督人員,其他專業、科學及技術服務業,3495,88317,82771,5546
2019,高階主管(總經理及總執行長),其他專業、科學及技術服務業,447,188388,188388,— 
2019,中階主管(經理),其他專業、科學及技術服務業,776,101206,93920,7286
2019,監督人員(含現場及辦公室主任、科/股長),其他專業、科學及技術服務業,2272,64225,58183,6042
2019,專業人員,其他專業、科學及技術服務業,4621,66313,53169,13144
2019,物理、化學及地球科學專業人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,生物、植物及動物學專業人員,其他專業、科學及技術服務業,542,61492,61492,— 
2019,農、林、漁、牧業專業人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,品管工程師,其他專業、科學及技術服務業,828,63256,52687,10569
2019,工管及生管工程師,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,土木及水利工程師,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,環境工程師,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,食品工程師,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,化工工程師,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,紡織工程師,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,生物科學工程師,其他專業、科學及技術服務業,12,74131,55477,18654
2019,光學工程師,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,電機工程師,其他專業、科學及技術服務業,71,67442,67010,432
2019,電子工程師,其他專業、科學及技術服務業,188,57306,57306,— 
2019,電信工程師,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,建築工程師(含建築師),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,景觀設計師,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,都市及交通規劃師,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,測量師及製圖師,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,室內設計師,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,平面及多媒體設計師,其他專業、科學及技術服務業,652,45074,45074,— 
2019,產品及服裝設計師(含工業設計),其他專業、科學及技術服務業,… ,… ,… ,… 
2019,護理人員,其他專業、科學及技術服務業,386,122177,40765,81412
2019,獸醫師,其他專業、科學及技術服務業,45,38169,37980,189
2019,藥事人員(含藥師),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),其他專業、科學及技術服務業,… ,… ,… ,… 
2019,風險控管人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,專案管理師(含經營管理顧問),其他專業、科學及技術服務業,343,116879,63087,53792
2019,稽核人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,人力資源管理師,其他專業、科學及技術服務業,41,66188,66188,— 
2019,廣告及行銷專業人員(含企劃),其他專業、科學及技術服務業,856,57268,57230,38
2019,公關專業人員,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,資訊系統分析及設計師,其他專業、科學及技術服務業,32,58570,58570,— 
2019,軟體開發及程式設計師,其他專業、科學及技術服務業,87,56038,56038,— 
2019,資料庫及網路專業人員,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,律師及相關專業人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,專利工程師及公證人,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,經濟、社會及哲學研究人員,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,編輯、作家及有關撰稿人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,翻譯人員,其他專業、科學及技術服務業,389,44999,42927,2072
2019,技術員及助理專業人員,其他專業、科學及技術服務業,3456,40210,36490,3720
2019,物理、化學及地球科學技術員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,營建工程技術員(含建築、土木、景觀、測量、水利),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,電機技術員,其他專業、科學及技術服務業,226,41896,41896,— 
2019,電子技術員,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,機械技術員(含造船、輪機、鑄造),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,食品技術員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,化工技術員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,品管技術員,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,工管及生管技術員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,製圖員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,環境工程技術員,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,紡織技術員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,發電設備操作員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,石油及天然氣精煉設備操作員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,生命科學技術員,其他專業、科學及技術服務業,158,39465,39465,— 
2019,農業技術及農業推廣人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,勞安及衛生技術員,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,其他醫療保健助理專業人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,會計人員,其他專業、科學及技術服務業,206,56416,54065,2351
2019,統計及精算助理專業人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),其他專業、科學及技術服務業,526,41679,34755,6924
2019,採購員,其他專業、科學及技術服務業,49,48593,48319,274
2019,報關員(含報驗、船務人員),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,會議及活動規劃人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,專業秘書,其他專業、科學及技術服務業,43,52392,52392,— 
2019,土地代書(地政士),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,法務人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,攝影師、攝影記者,其他專業、科學及技術服務業,1339,39446,32935,6511
2019,資訊管理及維護技術員,其他專業、科學及技術服務業,154,37064,37064,— 
2019,廣播及視聽技術員(含放映員),其他專業、科學及技術服務業,… ,… ,… ,… 
2019,電信技術員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,事務支援人員,其他專業、科學及技術服務業,3701,34969,33421,1548
2019,總務,其他專業、科學及技術服務業,318,40069,40069,— 
2019,一般辦公室事務人員(含文書),其他專業、科學及技術服務業,1280,36710,34552,2158
2019,資料輸入人員,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,收帳、收費人員(含帳款催收),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,接待員及服務台事務人員,其他專業、科學及技術服務業,1354,29861,29861,— 
2019,總機人員,其他專業、科學及技術服務業,24,35526,35526,— 
2019,電話及網路客服人員,其他專業、科學及技術服務業,173,32080,30591,1489
2019,統計調查訪談人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,會計助理、簿記、出納,其他專業、科學及技術服務業,308,42667,33873,8794
2019,統計、財務、證券及保險事務人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,存貨事務人員,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,生產及物料規劃事務人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,運輸事務人員(含稽查、調度、管理、航務),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,人事事務人員,其他專業、科學及技術服務業,160,44491,44491,— 
2019,服務及銷售工作人員,其他專業、科學及技術服務業,2158,29527,29390,137
2019,廚師,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,餐飲服務人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,美髮、美容及造型設計人員,其他專業、科學及技術服務業,585,30580,30580,— 
2019,旅館管家,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,寵物美容師及動物照料工作人員,其他專業、科學及技術服務業,739,28505,28104,401
2019,按摩師,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,展售說明人員,其他專業、科學及技術服務業,834,29695,29695,— 
2019,電話及網路行銷人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,消防人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,其他專業、科學及技術服務業,2476,34590,34554,36
2019,園藝及農牧業生產人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,營建木作人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,廣告招牌製作安裝人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,空調及冷凍機械裝修人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,產業用機器維修人員,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,各種材質手工藝人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,美編及印刷前置工作人員,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,印刷人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,電力機械裝修人員,其他專業、科學及技術服務業,687,37183,37183,— 
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),其他專業、科學及技術服務業,— ,— ,— ,— 
2019,服飾打樣及剪裁人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,非食品飲料產品分級及檢查人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,照相產品機械操作人員,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,縫製機械操作人員(含裁縫、刺繡),其他專業、科學及技術服務業,… ,… ,… ,… 
2019,半導體製品機械設備操作人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,組裝(現場)人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,機車送件駕駛人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,大客、貨車駕駛人員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,基層技術工及勞力工,其他專業、科學及技術服務業,225,23735,23735,— 
2019,清潔及家事工作人員(含建築清潔工),其他專業、科學及技術服務業,207,23791,23791,— 
2019,勞力工,其他專業、科學及技術服務業,… ,… ,… ,… 
2019,理貨員,其他專業、科學及技術服務業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),其他專業、科學及技術服務業,— ,— ,— ,— 
