年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,工管及生管工程師,土木工程業,… ,… ,… ,… 
2019,土木及水利工程師,土木工程業,2060,65311,59002,6309
2019,環境工程師,土木工程業,130,56704,54992,1712
2019,冷凍空調工程師,土木工程業,21,60992,56271,4721
2019,機械工程師(含造船、輪機、鑄造),土木工程業,117,93379,60080,33299
2019,電機工程師,土木工程業,372,98310,69953,28357
2019,電子工程師,土木工程業,… ,… ,… ,… 
2019,電信工程師,土木工程業,— ,— ,— ,— 
2019,建築工程師(含建築師),土木工程業,236,58358,51669,6689
2019,景觀設計師,土木工程業,8,67527,63052,4475
2019,測量師及製圖師,土木工程業,143,49270,48340,930
2019,室內設計師,土木工程業,… ,… ,… ,… 
2019,護理人員,土木工程業,… ,… ,… ,… 
2019,勞安及衛生管理人員(含工業安全管理師),土木工程業,544,55952,51394,4558
2019,會(審)計師(含會計稽核),土木工程業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,土木工程業,— ,— ,— ,— 
2019,專案管理師(含經營管理顧問),土木工程業,75,58799,57532,1267
2019,稽核人員,土木工程業,— ,— ,— ,— 
2019,人力資源管理師,土木工程業,20,59246,55563,3683
2019,廣告及行銷專業人員(含企劃),土木工程業,12,101935,60963,40972
2019,公關專業人員,土木工程業,… ,… ,… ,… 
2019,資訊系統分析及設計師,土木工程業,44,75471,60837,14634
2019,軟體開發及程式設計師,土木工程業,… ,… ,… ,… 
2019,資料庫及網路專業人員,土木工程業,18,56720,55602,1118
2019,翻譯人員,土木工程業,— ,— ,— ,— 
2019,技術員及助理專業人員,土木工程業,7786,42656,40564,2092
2019,營建工程技術員(含建築、土木、景觀、測量、水利),土木工程業,4982,41699,39719,1980
2019,電機技術員,土木工程業,280,62228,58847,3381
2019,冷凍空調技術員,土木工程業,54,48546,44215,4331
2019,機械技術員(含造船、輪機、鑄造),土木工程業,154,55567,47103,8464
2019,製圖員,土木工程業,256,37797,37232,565
2019,環境工程技術員,土木工程業,531,40611,39662,949
2019,勞安及衛生技術員,土木工程業,653,35164,32947,2217
2019,會計人員,土木工程業,36,60512,60512,— 
2019,工商業銷售代表(含業務員),土木工程業,67,48180,44925,3255
2019,採購員,土木工程業,370,48757,46891,1866
2019,專業秘書,土木工程業,149,49417,48613,804
2019,法務人員,土木工程業,— ,— ,— ,— 
2019,資訊管理及維護技術員,土木工程業,254,42335,39140,3195
2019,事務支援人員,土木工程業,4849,35306,32656,2650
2019,總務,土木工程業,602,41950,37850,4100
2019,一般辦公室事務人員(含文書),土木工程業,2480,32198,30277,1921
2019,資料輸入人員,土木工程業,50,44105,33398,10707
2019,收帳、收費人員(含帳款催收),土木工程業,— ,— ,— ,— 
2019,接待員及服務台事務人員,土木工程業,6,35179,34466,713
2019,總機人員,土木工程業,9,33331,27444,5887
2019,會計助理、簿記、出納,土木工程業,1452,35353,33601,1752
2019,存貨事務人員,土木工程業,54,59081,42103,16978
2019,生產及物料規劃事務人員,土木工程業,28,45074,44312,762
2019,運輸事務人員(含稽查、調度、管理、航務),土木工程業,12,63156,48663,14493
2019,人事事務人員,土木工程業,156,43798,35023,8775
2019,服務及銷售工作人員,土木工程業,74,30155,29797,358
2019,廚師,土木工程業,… ,… ,… ,… 
2019,建築物管理員、保全及警衛人員,土木工程業,23,32909,31756,1153
2019,技藝、機械設備操作及組裝人員,土木工程業,41729,43148,35964,7184
2019,園藝及農牧業生產人員,土木工程業,— ,— ,— ,— 
2019,砌磚及有關工作人員,土木工程業,… ,… ,… ,… 
2019,砌石、裁石及石雕人員,土木工程業,— ,— ,— ,— 
2019,鋼筋彎紮人員,土木工程業,2736,28822,28193,629
2019,模板人員,土木工程業,4079,34287,33446,841
2019,混凝土鋪設人員,土木工程業,3676,47288,41316,5972
2019,營建木作人員,土木工程業,1167,30856,30856,— 
2019,其他營建構造人員(含鷹架工),土木工程業,4569,38133,34756,3377
2019,屋頂工作人員,土木工程業,500,34181,34181,— 
2019,地面、牆面鋪設及磁磚鋪貼人員,土木工程業,2447,32291,32056,235
2019,泥作工作人員,土木工程業,4126,28197,28039,158
2019,絕緣材料安裝人員,土木工程業,— ,— ,— ,— 
2019,玻璃安裝人員,土木工程業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),土木工程業,6912,31701,30904,797
2019,空調及冷凍機械裝修人員,土木工程業,54,36180,32894,3286
2019,油漆、噴漆人員(含裱糊工),土木工程業,… ,… ,… ,… 
2019,焊接及切割人員(含電焊工、氣焊工),土木工程業,343,51480,34031,17449
2019,金屬結構預備及組合人員,土木工程業,— ,— ,— ,— 
2019,工具製造人員(含模具工、鉗工),土木工程業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),土木工程業,60,36360,28279,8081
2019,產業用機器維修人員,土木工程業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),土木工程業,46,35007,32060,2947
2019,電力機械裝修人員,土木工程業,1232,98179,51967,46212
2019,電力線路裝修人員,土木工程業,5049,81762,47857,33905
2019,資(通)訊設備裝修人員(含電信、電話),土木工程業,142,25894,24003,1891
2019,電子設備裝修人員（不含資通訊設備）,土木工程業,81,74841,42628,32213
2019,木材處理、家具木工及有關工作人員,土木工程業,— ,— ,— ,— 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),土木工程業,… ,… ,… ,… 
2019,組裝(現場)人員,土木工程業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,土木工程業,222,51413,37546,13867
2019,大客、貨車駕駛人員,土木工程業,588,39209,38974,235
2019,推土、吊車、起重機等移運設備操作人員,土木工程業,3434,44672,42705,1967
2019,基層技術工及勞力工,土木工程業,18976,27360,26518,842
2019,清潔及家事工作人員(含建築清潔工),土木工程業,2393,26900,25991,909
2019,勞力工,土木工程業,16583,27427,26594,833
2019,主管及監督人員,機電、管道及其他建築設備安裝業,15219,87844,66314,21530
2019,高階主管(總經理及總執行長),機電、管道及其他建築設備安裝業,849,336141,135355,200786
2019,中階主管(經理),機電、管道及其他建築設備安裝業,3164,109701,81166,28535
2019,監督人員(含現場及辦公室主任、科/股長),機電、管道及其他建築設備安裝業,11206,62861,56890,5971
2019,專業人員,機電、管道及其他建築設備安裝業,9817,61619,52613,9006
2019,品管工程師,機電、管道及其他建築設備安裝業,… ,… ,… ,… 
2019,工管及生管工程師,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,土木及水利工程師,機電、管道及其他建築設備安裝業,119,74575,51587,22988
2019,環境工程師,機電、管道及其他建築設備安裝業,22,64447,58731,5716
2019,冷凍空調工程師,機電、管道及其他建築設備安裝業,3191,55719,52106,3613
2019,機械工程師(含造船、輪機、鑄造),機電、管道及其他建築設備安裝業,156,76778,55687,21091
2019,電機工程師,機電、管道及其他建築設備安裝業,4414,63407,54307,9100
2019,電子工程師,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,電信工程師,機電、管道及其他建築設備安裝業,653,64236,46768,17468
2019,建築工程師(含建築師),機電、管道及其他建築設備安裝業,33,96444,75363,21081
2019,景觀設計師,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,測量師及製圖師,機電、管道及其他建築設備安裝業,95,51794,49132,2662
2019,室內設計師,機電、管道及其他建築設備安裝業,… ,… ,… ,… 
2019,護理人員,機電、管道及其他建築設備安裝業,… ,… ,… ,… 
2019,勞安及衛生管理人員(含工業安全管理師),機電、管道及其他建築設備安裝業,785,61688,46847,14841
2019,會(審)計師(含會計稽核),機電、管道及其他建築設備安裝業,22,60790,58910,1880
2019,財務、經濟及投資分析研究人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,專案管理師(含經營管理顧問),機電、管道及其他建築設備安裝業,108,69773,59883,9890
2019,稽核人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,人力資源管理師,機電、管道及其他建築設備安裝業,24,47850,47850,— 
2019,廣告及行銷專業人員(含企劃),機電、管道及其他建築設備安裝業,21,41284,41284,— 
2019,公關專業人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,資訊系統分析及設計師,機電、管道及其他建築設備安裝業,17,110366,67051,43315
2019,軟體開發及程式設計師,機電、管道及其他建築設備安裝業,126,80583,59631,20952
2019,資料庫及網路專業人員,機電、管道及其他建築設備安裝業,12,90456,56120,34336
2019,翻譯人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,技術員及助理專業人員,機電、管道及其他建築設備安裝業,22696,43933,40967,2966
2019,營建工程技術員(含建築、土木、景觀、測量、水利),機電、管道及其他建築設備安裝業,3844,43381,40989,2392
2019,電機技術員,機電、管道及其他建築設備安裝業,5618,44402,41632,2770
2019,冷凍空調技術員,機電、管道及其他建築設備安裝業,4270,43602,41749,1853
2019,機械技術員(含造船、輪機、鑄造),機電、管道及其他建築設備安裝業,532,40192,39272,920
2019,製圖員,機電、管道及其他建築設備安裝業,2328,45502,40445,5057
2019,環境工程技術員,機電、管道及其他建築設備安裝業,342,34589,32899,1690
2019,勞安及衛生技術員,機電、管道及其他建築設備安裝業,2013,38943,34235,4708
2019,會計人員,機電、管道及其他建築設備安裝業,822,56162,49229,6933
2019,工商業銷售代表(含業務員),機電、管道及其他建築設備安裝業,1539,44870,44638,232
2019,採購員,機電、管道及其他建築設備安裝業,826,45757,39135,6622
2019,專業秘書,機電、管道及其他建築設備安裝業,241,50647,48333,2314
2019,法務人員,機電、管道及其他建築設備安裝業,… ,… ,… ,… 
2019,資訊管理及維護技術員,機電、管道及其他建築設備安裝業,313,36883,36179,704
2019,事務支援人員,機電、管道及其他建築設備安裝業,19848,32133,30296,1837
2019,總務,機電、管道及其他建築設備安裝業,1364,35398,33165,2233
2019,一般辦公室事務人員(含文書),機電、管道及其他建築設備安裝業,9663,30491,30011,480
2019,資料輸入人員,機電、管道及其他建築設備安裝業,330,25527,25527,— 
2019,收帳、收費人員(含帳款催收),機電、管道及其他建築設備安裝業,… ,… ,… ,… 
2019,接待員及服務台事務人員,機電、管道及其他建築設備安裝業,… ,… ,… ,… 
2019,總機人員,機電、管道及其他建築設備安裝業,103,30462,27064,3398
2019,會計助理、簿記、出納,機電、管道及其他建築設備安裝業,7017,31400,29729,1671
2019,存貨事務人員,機電、管道及其他建築設備安裝業,642,32524,30647,1877
2019,生產及物料規劃事務人員,機電、管道及其他建築設備安裝業,283,34797,32976,1821
2019,運輸事務人員(含稽查、調度、管理、航務),機電、管道及其他建築設備安裝業,208,112006,45449,66557
2019,人事事務人員,機電、管道及其他建築設備安裝業,223,37196,32073,5123
2019,服務及銷售工作人員,機電、管道及其他建築設備安裝業,60,28481,28481,— 
2019,廚師,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,機電、管道及其他建築設備安裝業,60,28481,28481,— 
2019,技藝、機械設備操作及組裝人員,機電、管道及其他建築設備安裝業,72261,35965,34170,1795
2019,園藝及農牧業生產人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,砌磚及有關工作人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,砌石、裁石及石雕人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,鋼筋彎紮人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,模板人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,混凝土鋪設人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,營建木作人員,機電、管道及其他建築設備安裝業,… ,… ,… ,… 
2019,其他營建構造人員(含鷹架工),機電、管道及其他建築設備安裝業,734,34432,34087,345
2019,屋頂工作人員,機電、管道及其他建築設備安裝業,15,55434,40227,15207
2019,地面、牆面鋪設及磁磚鋪貼人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,泥作工作人員,機電、管道及其他建築設備安裝業,93,29319,29319,— 
2019,絕緣材料安裝人員,機電、管道及其他建築設備安裝業,… ,… ,… ,… 
2019,玻璃安裝人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),機電、管道及其他建築設備安裝業,14274,34198,32180,2018
2019,空調及冷凍機械裝修人員,機電、管道及其他建築設備安裝業,9676,32980,32336,644
2019,油漆、噴漆人員(含裱糊工),機電、管道及其他建築設備安裝業,115,25625,25625,— 
2019,焊接及切割人員(含電焊工、氣焊工),機電、管道及其他建築設備安裝業,1283,44730,43850,880
2019,金屬結構預備及組合人員,機電、管道及其他建築設備安裝業,808,35495,34948,547
2019,工具製造人員(含模具工、鉗工),機電、管道及其他建築設備安裝業,… ,… ,… ,… 
2019,車輛維修人員(含自行車、機車、汽車、火車),機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,產業用機器維修人員,機電、管道及其他建築設備安裝業,1075,42039,34013,8026
2019,建築物電力系統裝修人員(含水電工),機電、管道及其他建築設備安裝業,17695,37648,35877,1771
2019,電力機械裝修人員,機電、管道及其他建築設備安裝業,12057,38571,36417,2154
2019,電力線路裝修人員,機電、管道及其他建築設備安裝業,8202,33608,32281,1327
2019,資(通)訊設備裝修人員(含電信、電話),機電、管道及其他建築設備安裝業,4274,33132,33077,55
2019,電子設備裝修人員（不含資通訊設備）,機電、管道及其他建築設備安裝業,1430,40449,31657,8792
2019,木材處理、家具木工及有關工作人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,組裝(現場)人員,機電、管道及其他建築設備安裝業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,機電、管道及其他建築設備安裝業,88,47853,40810,7043
2019,大客、貨車駕駛人員,機電、管道及其他建築設備安裝業,… ,… ,… ,… 
2019,推土、吊車、起重機等移運設備操作人員,機電、管道及其他建築設備安裝業,313,42320,35071,7249
2019,基層技術工及勞力工,機電、管道及其他建築設備安裝業,3999,23907,23694,213
2019,清潔及家事工作人員(含建築清潔工),機電、管道及其他建築設備安裝業,396,24223,22810,1413
2019,勞力工,機電、管道及其他建築設備安裝業,3603,23873,23792,81
2019,主管及監督人員,其他專門營造業,12173,74961,73911,1050
2019,高階主管(總經理及總執行長),其他專門營造業,804,134851,132974,1877
2019,中階主管(經理),其他專門營造業,2108,93883,91886,1997
2019,監督人員(含現場及辦公室主任、科/股長),其他專門營造業,9261,65454,64691,763
2019,專業人員,其他專門營造業,6006,54401,53078,1323
