年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,基層技術工及勞力工,用水供應業 ,178,46931,44112,2819
2019,清潔及家事工作人員(含建築清潔工),用水供應業 ,… ,… ,… ,… 
2019,勞力工,用水供應業 ,22,45463,45463,— 
2019,廢棄物收集工及回收資源分類工,用水供應業 ,— ,— ,— ,— 
2019,抄表員及自動販賣機收款員,用水供應業 ,152,47700,44398,3302
2019,主管及監督人員,廢水及污水處理業,90,76320,75608,712
2019,高階主管(總經理及總執行長),廢水及污水處理業,16,126659,126659,— 
2019,中階主管(經理),廢水及污水處理業,25,86377,85706,671
2019,監督人員(含現場及辦公室主任、科/股長),廢水及污水處理業,49,54752,53786,966
2019,專業人員,廢水及污水處理業,181,55262,52938,2324
2019,品管工程師,廢水及污水處理業,— ,— ,— ,— 
2019,工管及生管工程師,廢水及污水處理業,— ,— ,— ,— 
2019,土木及水利工程師,廢水及污水處理業,… ,… ,… ,… 
2019,環境工程師,廢水及污水處理業,141,55928,53069,2859
2019,機械工程師(含造船、輪機、鑄造),廢水及污水處理業,… ,… ,… ,… 
2019,化工工程師,廢水及污水處理業,… ,… ,… ,… 
2019,電機工程師,廢水及污水處理業,… ,… ,… ,… 
2019,護理人員,廢水及污水處理業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),廢水及污水處理業,13,45419,44515,904
2019,專案管理師(含經營管理顧問),廢水及污水處理業,10,70952,70952,— 
2019,稽核人員,廢水及污水處理業,— ,— ,— ,— 
2019,人力資源管理師,廢水及污水處理業,— ,— ,— ,— 
2019,廣告及行銷專業人員(含企劃),廢水及污水處理業,— ,— ,— ,— 
2019,公關專業人員,廢水及污水處理業,… ,… ,… ,… 
2019,資訊系統分析及設計師,廢水及污水處理業,— ,— ,— ,— 
2019,軟體開發及程式設計師,廢水及污水處理業,— ,— ,— ,— 
2019,資料庫及網路專業人員,廢水及污水處理業,— ,— ,— ,— 
2019,技術員及助理專業人員,廢水及污水處理業,384,36851,34781,2070
2019,物理、化學及地球科學技術員,廢水及污水處理業,— ,— ,— ,— 
2019,營建工程技術員(含建築、土木、景觀、測量、水利),廢水及污水處理業,11,37937,37937,— 
2019,電機技術員,廢水及污水處理業,30,36094,35712,382
2019,機械技術員(含造船、輪機、鑄造),廢水及污水處理業,— ,— ,— ,— 
2019,化工技術員,廢水及污水處理業,… ,… ,… ,… 
2019,品管技術員,廢水及污水處理業,— ,— ,— ,— 
2019,工管及生管技術員,廢水及污水處理業,— ,— ,— ,— 
2019,製圖員,廢水及污水處理業,… ,… ,… ,… 
2019,環境工程技術員,廢水及污水處理業,145,37175,33055,4120
2019,焚化爐、水處理及氣(液)體設備操作員,廢水及污水處理業,114,35056,34014,1042
2019,勞安及衛生技術員,廢水及污水處理業,44,37619,36217,1402
2019,會計人員,廢水及污水處理業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),廢水及污水處理業,17,39928,39928,— 
2019,採購員,廢水及污水處理業,14,46173,45857,316
2019,專業秘書,廢水及污水處理業,— ,— ,— ,— 
2019,法務人員,廢水及污水處理業,— ,— ,— ,— 
2019,資訊管理及維護技術員,廢水及污水處理業,… ,… ,… ,… 
2019,事務支援人員,廢水及污水處理業,332,26945,26763,182
2019,總務,廢水及污水處理業,23,26570,25906,664
2019,一般辦公室事務人員(含文書),廢水及污水處理業,159,25437,25235,202
2019,資料輸入人員,廢水及污水處理業,— ,— ,— ,— 
2019,收帳、收費人員(含帳款催收),廢水及污水處理業,— ,— ,— ,— 
2019,接待員及服務台事務人員,廢水及污水處理業,— ,— ,— ,— 
2019,總機人員,廢水及污水處理業,— ,— ,— ,— 
2019,電話及網路客服人員,廢水及污水處理業,— ,— ,— ,— 
2019,會計助理、簿記、出納,廢水及污水處理業,133,28425,28335,90
