年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,紡織及針織機械操作人員,藥品及醫用化學製品製造業,— ,— ,— ,— 
2019,縫製機械操作人員(含裁縫、刺繡),藥品及醫用化學製品製造業,— ,— ,— ,— 
2019,染整機械操作人員,藥品及醫用化學製品製造業,— ,— ,— ,— 
2019,洗滌工、熨燙工,藥品及醫用化學製品製造業,— ,— ,— ,— 
2019,紙漿及造紙設備操作人員,藥品及醫用化學製品製造業,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,藥品及醫用化學製品製造業,43,34910,30972,3938
2019,包裝機械操作人員,藥品及醫用化學製品製造業,718,30422,25417,5005
2019,半導體製品機械設備操作人員,藥品及醫用化學製品製造業,— ,— ,— ,— 
2019,組裝(現場)人員,藥品及醫用化學製品製造業,2861,30511,25486,5025
2019,軌道車輛駕駛人員,藥品及醫用化學製品製造業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,藥品及醫用化學製品製造業,75,34821,31375,3446
2019,大客、貨車駕駛人員,藥品及醫用化學製品製造業,… ,… ,… ,… 
2019,推土、吊車、起重機等移運設備操作人員,藥品及醫用化學製品製造業,76,31221,29631,1590
2019,電池製造工,藥品及醫用化學製品製造業,— ,— ,— ,— 
2019,基層技術工及勞力工,藥品及醫用化學製品製造業,711,31159,24153,7006
2019,清潔及家事工作人員(含建築清潔工),藥品及醫用化學製品製造業,290,26954,25014,1940
2019,勞力工,藥品及醫用化學製品製造業,411,32820,23361,9459
2019,理貨員,藥品及醫用化學製品製造業,… ,… ,… ,… 
2019,廢棄物收集工及回收資源分類工,藥品及醫用化學製品製造業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),藥品及醫用化學製品製造業,— ,— ,— ,— 
2019,停車場管理工,藥品及醫用化學製品製造業,— ,— ,— ,— 
2019,主管及監督人員,橡膠製品製造業,4326,63345,55621,7724
2019,高階主管(總經理及總執行長),橡膠製品製造業,263,125569,104245,21324
2019,中階主管(經理),橡膠製品製造業,972,73899,67254,6645
2019,監督人員(含現場及辦公室主任、科/股長),橡膠製品製造業,3091,54732,47826,6906
2019,專業人員,橡膠製品製造業,1739,52786,45377,7409
2019,農、林、漁、牧業專業人員,橡膠製品製造業,— ,— ,— ,— 
2019,品管工程師,橡膠製品製造業,286,49891,45183,4708
2019,工管及生管工程師,橡膠製品製造業,197,55015,44655,10360
2019,土木及水利工程師,橡膠製品製造業,— ,— ,— ,— 
2019,環境工程師,橡膠製品製造業,— ,— ,— ,— 
2019,航空機械工程師,橡膠製品製造業,— ,— ,— ,— 
2019,冷凍空調工程師,橡膠製品製造業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),橡膠製品製造業,357,54719,45781,8938
2019,食品工程師,橡膠製品製造業,— ,— ,— ,— 
2019,化工工程師,橡膠製品製造業,284,52802,43711,9091
2019,地質、採礦、鑽探、冶金工程師,橡膠製品製造業,— ,— ,— ,— 
2019,紡織工程師,橡膠製品製造業,— ,— ,— ,— 
2019,醫療器材、醫學工程師,橡膠製品製造業,— ,— ,— ,— 
2019,生物科學工程師,橡膠製品製造業,— ,— ,— ,— 
2019,光學工程師,橡膠製品製造業,— ,— ,— ,— 
2019,電機工程師,橡膠製品製造業,63,46018,44444,1574
2019,電子工程師,橡膠製品製造業,— ,— ,— ,— 
2019,電信工程師,橡膠製品製造業,— ,— ,— ,— 
2019,建築工程師(含建築師),橡膠製品製造業,— ,— ,— ,— 
2019,平面及多媒體設計師,橡膠製品製造業,— ,— ,— ,— 
2019,產品及服裝設計師(含工業設計),橡膠製品製造業,67,57041,49220,7821
2019,醫師,橡膠製品製造業,— ,— ,— ,— 
2019,護理人員,橡膠製品製造業,8,35597,35597,— 
2019,獸醫師,橡膠製品製造業,— ,— ,— ,— 
2019,藥事人員(含藥師),橡膠製品製造業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),橡膠製品製造業,83,51424,45506,5918
2019,營養師,橡膠製品製造業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),橡膠製品製造業,— ,— ,— ,— 
2019,風險控管人員,橡膠製品製造業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,橡膠製品製造業,— ,— ,— ,— 
2019,專案管理師(含經營管理顧問),橡膠製品製造業,58,53840,51937,1903
2019,稽核人員,橡膠製品製造業,… ,… ,… ,… 
2019,人力資源管理師,橡膠製品製造業,31,59725,48927,10798
2019,廣告及行銷專業人員(含企劃),橡膠製品製造業,171,51730,43291,8439
2019,公關專業人員,橡膠製品製造業,— ,— ,— ,— 
2019,資訊系統分析及設計師,橡膠製品製造業,57,54846,51667,3179
2019,軟體開發及程式設計師,橡膠製品製造業,29,52957,43286,9671
2019,資料庫及網路專業人員,橡膠製品製造業,34,53303,45646,7657
2019,律師及相關專業人員,橡膠製品製造業,— ,— ,— ,— 
2019,專利工程師及公證人,橡膠製品製造業,— ,— ,— ,— 
2019,社工、心理專業人員(含諮商人員),橡膠製品製造業,— ,— ,— ,— 
2019,編輯、作家及有關撰稿人員,橡膠製品製造業,— ,— ,— ,— 
2019,翻譯人員,橡膠製品製造業,… ,… ,… ,… 
2019,技術員及助理專業人員,橡膠製品製造業,3821,42422,33930,8492
2019,營建工程技術員(含建築、土木、景觀、測量、水利),橡膠製品製造業,— ,— ,— ,— 
2019,電機技術員,橡膠製品製造業,99,52788,37614,15174
2019,電子技術員,橡膠製品製造業,— ,— ,— ,— 
2019,航空機械技術員,橡膠製品製造業,— ,— ,— ,— 
2019,冷凍空調技術員,橡膠製品製造業,— ,— ,— ,— 
2019,機械技術員(含造船、輪機、鑄造),橡膠製品製造業,514,54649,34680,19969
2019,食品技術員,橡膠製品製造業,— ,— ,— ,— 
2019,化工技術員,橡膠製品製造業,171,34824,34008,816
2019,品管技術員,橡膠製品製造業,748,45620,35168,10452
2019,工管及生管技術員,橡膠製品製造業,581,36359,31781,4578
2019,製圖員,橡膠製品製造業,127,59433,33373,26060
2019,地質、採礦、鑽探、冶金技術員,橡膠製品製造業,— ,— ,— ,— 
2019,環境工程技術員,橡膠製品製造業,— ,— ,— ,— 
2019,紡織技術員,橡膠製品製造業,— ,— ,— ,— 
2019,發電設備操作員,橡膠製品製造業,— ,— ,— ,— 
2019,焚化爐、水處理及氣(液)體設備操作員,橡膠製品製造業,— ,— ,— ,— 
2019,化學加工設備中央控制員,橡膠製品製造業,— ,— ,— ,— 
2019,石油及天然氣精煉設備操作員,橡膠製品製造業,— ,— ,— ,— 
2019,金屬生產製程中央控制員,橡膠製品製造業,— ,— ,— ,— 
2019,生命科學技術員,橡膠製品製造業,— ,— ,— ,— 
2019,農業技術及農業推廣人員,橡膠製品製造業,— ,— ,— ,— 
2019,船舶監管人員(含引水人員),橡膠製品製造業,— ,— ,— ,— 
2019,航空駕駛員,橡膠製品製造業,— ,— ,— ,— 
2019,醫療設備控制技術員,橡膠製品製造業,— ,— ,— ,— 
2019,醫學及病理檢驗人員,橡膠製品製造業,— ,— ,— ,— 
2019,傳統醫學技術員,橡膠製品製造業,— ,— ,— ,— 
2019,物理、職能(復健)治療技術員,橡膠製品製造業,— ,— ,— ,— 
2019,勞安及衛生技術員,橡膠製品製造業,87,36924,34775,2149
2019,其他醫療保健助理專業人員,橡膠製品製造業,— ,— ,— ,— 
2019,會計人員,橡膠製品製造業,47,51293,47124,4169
2019,統計及精算助理專業人員,橡膠製品製造業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),橡膠製品製造業,971,37576,32943,4633
2019,採購員,橡膠製品製造業,303,37543,32580,4963
2019,報關員(含報驗、船務人員),橡膠製品製造業,19,38749,38749,— 
2019,會議及活動規劃人員,橡膠製品製造業,— ,— ,— ,— 
2019,不動產經紀人,橡膠製品製造業,— ,— ,— ,— 
2019,拍賣員(不含電子購物、郵購),橡膠製品製造業,— ,— ,— ,— 
2019,專業秘書,橡膠製品製造業,22,45751,41231,4520
2019,法務人員,橡膠製品製造業,— ,— ,— ,— 
2019,運動、健身及休閒娛樂指導員,橡膠製品製造業,— ,— ,— ,— 
2019,資訊管理及維護技術員,橡膠製品製造業,132,36369,34330,2039
2019,電信技術員,橡膠製品製造業,— ,— ,— ,— 
2019,事務支援人員,橡膠製品製造業,4400,31415,29598,1817
2019,總務,橡膠製品製造業,482,31380,29448,1932
2019,一般辦公室事務人員(含文書),橡膠製品製造業,1792,29394,28221,1173
2019,資料輸入人員,橡膠製品製造業,81,25746,25410,336
2019,收帳、收費人員(含帳款催收),橡膠製品製造業,— ,— ,— ,— 
2019,接待員及服務台事務人員,橡膠製品製造業,32,28620,28620,— 
2019,總機人員,橡膠製品製造業,49,33087,29782,3305
2019,電話及網路客服人員,橡膠製品製造業,— ,— ,— ,— 
2019,統計調查訪談人員,橡膠製品製造業,— ,— ,— ,— 
2019,會計助理、簿記、出納,橡膠製品製造業,1028,33745,31806,1939
2019,統計、財務、證券及保險事務人員,橡膠製品製造業,— ,— ,— ,— 
2019,存貨事務人員,橡膠製品製造業,369,30580,28999,1581
2019,生產及物料規劃事務人員,橡膠製品製造業,283,34997,31403,3594
2019,運輸事務人員(含稽查、調度、管理、航務),橡膠製品製造業,92,36218,30310,5908
2019,人事事務人員,橡膠製品製造業,192,34335,31035,3300
2019,服務及銷售工作人員,橡膠製品製造業,112,33058,31090,1968
2019,導遊、領隊及解說員,橡膠製品製造業,— ,— ,— ,— 
2019,廚師,橡膠製品製造業,23,34134,28529,5605
2019,餐飲服務人員,橡膠製品製造業,— ,— ,— ,— 
2019,宿舍舍監,橡膠製品製造業,— ,— ,— ,— 
2019,寵物美容師及動物照料工作人員,橡膠製品製造業,— ,— ,— ,— 
2019,按摩師,橡膠製品製造業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),橡膠製品製造業,— ,— ,— ,— 
2019,展售說明人員,橡膠製品製造業,… ,… ,… ,… 
2019,電話及網路行銷人員,橡膠製品製造業,— ,— ,— ,— 
2019,兒童照顧人員(含保母),橡膠製品製造業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,橡膠製品製造業,75,33469,32249,1220
2019,技藝、機械設備操作及組裝人員,橡膠製品製造業,24996,37692,29944,7748
2019,園藝及農牧業生產人員,橡膠製品製造業,— ,— ,— ,— 
2019,砌磚及有關工作人員,橡膠製品製造業,— ,— ,— ,— 
2019,砌石、裁石及石雕人員,橡膠製品製造業,— ,— ,— ,— 
2019,混凝土鋪設人員,橡膠製品製造業,— ,— ,— ,— 
2019,營建木作人員,橡膠製品製造業,— ,— ,— ,— 
2019,其他營建構造人員(含鷹架工),橡膠製品製造業,— ,— ,— ,— 
2019,絕緣材料安裝人員,橡膠製品製造業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),橡膠製品製造業,— ,— ,— ,— 
2019,空調及冷凍機械裝修人員,橡膠製品製造業,— ,— ,— ,— 
2019,油漆、噴漆人員(含裱糊工),橡膠製品製造業,77,62054,27027,35027
2019,金屬砂模及砂心製造人員,橡膠製品製造業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),橡膠製品製造業,— ,— ,— ,— 
2019,板金人員,橡膠製品製造業,— ,— ,— ,— 
2019,金屬結構預備及組合人員,橡膠製品製造業,— ,— ,— ,— 
2019,鍛造、錘造及鍛壓工作人員,橡膠製品製造業,— ,— ,— ,— 
2019,工具製造人員(含模具工、鉗工),橡膠製品製造業,299,50037,32961,17076
2019,金屬工具機設定及操作人員,橡膠製品製造業,429,30768,30578,190
2019,車輛維修人員(含自行車、機車、汽車、火車),橡膠製品製造業,— ,— ,— ,— 
2019,航空器維修人員,橡膠製品製造業,— ,— ,— ,— 
2019,產業用機器維修人員,橡膠製品製造業,73,42131,38204,3927
2019,精密儀器製造及修理人員,橡膠製品製造業,— ,— ,— ,— 
2019,樂器製造及調音人員,橡膠製品製造業,— ,— ,— ,— 
2019,珠寶及貴金屬製作人員,橡膠製品製造業,— ,— ,— ,— 
2019,陶瓷製品有關工作人員(含磚瓦),橡膠製品製造業,— ,— ,— ,— 
2019,玻璃製品製造人員,橡膠製品製造業,— ,— ,— ,— 
2019,各種材質手工藝人員,橡膠製品製造業,— ,— ,— ,— 
2019,美編及印刷前置工作人員,橡膠製品製造業,— ,— ,— ,— 
2019,印刷人員,橡膠製品製造業,… ,… ,… ,… 
2019,裝訂及有關工作人員,橡膠製品製造業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),橡膠製品製造業,— ,— ,— ,— 
2019,電力機械裝修人員,橡膠製品製造業,165,65274,37451,27823
2019,電力線路裝修人員,橡膠製品製造業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),橡膠製品製造業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,橡膠製品製造業,— ,— ,— ,— 
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),橡膠製品製造業,— ,— ,— ,— 
2019,食品、飲料試味及分級人員,橡膠製品製造業,— ,— ,— ,— 
2019,木材處理、家具木工及有關工作人員,橡膠製品製造業,— ,— ,— ,— 
2019,服飾打樣及剪裁人員,橡膠製品製造業,— ,— ,— ,— 
2019,鞣(製)革、毛皮及皮革工作人員,橡膠製品製造業,— ,— ,— ,— 
2019,製鞋及有關工作人員,橡膠製品製造業,— ,— ,— ,— 
2019,潛水人員,橡膠製品製造業,— ,— ,— ,— 
2019,非食品飲料產品分級及檢查人員,橡膠製品製造業,1587,29995,24510,5485
2019,光學鏡片製作人員,橡膠製品製造業,— ,— ,— ,— 
2019,採礦及採石人員(含爆破人員),橡膠製品製造業,— ,— ,— ,— 
2019,礦石及石材處理設備操作員,橡膠製品製造業,— ,— ,— ,— 
2019,水泥相關製品機械操作人員,橡膠製品製造業,— ,— ,— ,— 
2019,金屬製造設備操作員(含熔煉、鑄造、輾軋、熱處理、抽製及擠型等),橡膠製品製造業,39,29292,29292,— 
2019,金屬表面處理人員(含電鍍),橡膠製品製造業,— ,— ,— ,— 
2019,藥品及化粧品機械操作人員,橡膠製品製造業,— ,— ,— ,— 
2019,印刷電路板製造工,橡膠製品製造業,— ,— ,— ,— 
2019,人造纖維製造設備操作人員,橡膠製品製造業,— ,— ,— ,— 
2019,原油處理工,橡膠製品製造業,— ,— ,— ,— 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),橡膠製品製造業,107,45391,39693,5698
2019,橡膠製品機械操作人員(含輪胎),橡膠製品製造業,18527,37856,30106,7750
2019,電線、電纜製造工,橡膠製品製造業,— ,— ,— ,— 
2019,塑膠製品機械操作人員,橡膠製品製造業,131,33019,31519,1500
2019,紙製品機械操作人員,橡膠製品製造業,— ,— ,— ,— 
2019,纖維準備、紡紗、併紗及撚線機械操作人員,橡膠製品製造業,— ,— ,— ,— 
2019,紡織及針織機械操作人員,橡膠製品製造業,… ,… ,… ,… 
2019,縫製機械操作人員(含裁縫、刺繡),橡膠製品製造業,… ,… ,… ,… 
2019,染整機械操作人員,橡膠製品製造業,… ,… ,… ,… 
2019,洗滌工、熨燙工,橡膠製品製造業,— ,— ,— ,— 
2019,紙漿及造紙設備操作人員,橡膠製品製造業,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,橡膠製品製造業,121,58665,45045,13620
2019,包裝機械操作人員,橡膠製品製造業,… ,… ,… ,… 
2019,半導體製品機械設備操作人員,橡膠製品製造業,— ,— ,— ,— 
2019,組裝(現場)人員,橡膠製品製造業,2781,36306,29085,7221
2019,軌道車輛駕駛人員,橡膠製品製造業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,橡膠製品製造業,218,37476,34989,2487
2019,大客、貨車駕駛人員,橡膠製品製造業,141,43449,38052,5397
2019,推土、吊車、起重機等移運設備操作人員,橡膠製品製造業,29,40739,36500,4239
2019,電池製造工,橡膠製品製造業,— ,— ,— ,— 
2019,基層技術工及勞力工,橡膠製品製造業,1042,32252,26560,5692
2019,清潔及家事工作人員(含建築清潔工),橡膠製品製造業,68,30195,26001,4194
2019,勞力工,橡膠製品製造業,767,29811,25840,3971
2019,理貨員,橡膠製品製造業,… ,… ,… ,… 
2019,廢棄物收集工及回收資源分類工,橡膠製品製造業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),橡膠製品製造業,9,36084,23100,12984
2019,停車場管理工,橡膠製品製造業,— ,— ,— ,— 
2019,主管及監督人員,塑膠製品製造業,16134,71328,65350,5978
2019,高階主管(總經理及總執行長),塑膠製品製造業,1162,148191,128246,19945
2019,中階主管(經理),塑膠製品製造業,4405,81368,75916,5452
2019,監督人員(含現場及辦公室主任、科/股長),塑膠製品製造業,10567,58692,54030,4662
2019,專業人員,塑膠製品製造業,4356,60361,54029,6332
2019,農、林、漁、牧業專業人員,塑膠製品製造業,— ,— ,— ,— 
2019,品管工程師,塑膠製品製造業,628,58806,49996,8810
2019,工管及生管工程師,塑膠製品製造業,745,71824,59220,12604
2019,土木及水利工程師,塑膠製品製造業,— ,— ,— ,— 
2019,環境工程師,塑膠製品製造業,— ,— ,— ,— 
2019,航空機械工程師,塑膠製品製造業,— ,— ,— ,— 
2019,冷凍空調工程師,塑膠製品製造業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),塑膠製品製造業,688,58800,55001,3799
2019,食品工程師,塑膠製品製造業,— ,— ,— ,— 
2019,化工工程師,塑膠製品製造業,366,58742,55127,3615
2019,地質、採礦、鑽探、冶金工程師,塑膠製品製造業,— ,— ,— ,— 
2019,紡織工程師,塑膠製品製造業,— ,— ,— ,— 
2019,醫療器材、醫學工程師,塑膠製品製造業,— ,— ,— ,— 
2019,生物科學工程師,塑膠製品製造業,— ,— ,— ,— 
2019,光學工程師,塑膠製品製造業,— ,— ,— ,— 
2019,電機工程師,塑膠製品製造業,194,65347,60310,5037
2019,電子工程師,塑膠製品製造業,34,77711,56437,21274
2019,電信工程師,塑膠製品製造業,— ,— ,— ,— 
2019,建築工程師(含建築師),塑膠製品製造業,— ,— ,— ,— 
2019,平面及多媒體設計師,塑膠製品製造業,— ,— ,— ,— 
2019,產品及服裝設計師(含工業設計),塑膠製品製造業,376,55244,51866,3378
2019,醫師,塑膠製品製造業,— ,— ,— ,— 
2019,護理人員,塑膠製品製造業,9,34881,33062,1819
2019,獸醫師,塑膠製品製造業,— ,— ,— ,— 
2019,藥事人員(含藥師),塑膠製品製造業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),塑膠製品製造業,175,60237,54878,5359
2019,營養師,塑膠製品製造業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),塑膠製品製造業,— ,— ,— ,— 
2019,風險控管人員,塑膠製品製造業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,塑膠製品製造業,— ,— ,— ,— 
2019,專案管理師(含經營管理顧問),塑膠製品製造業,262,63507,59354,4153
2019,稽核人員,塑膠製品製造業,— ,— ,— ,— 
2019,人力資源管理師,塑膠製品製造業,143,51946,46151,5795
2019,廣告及行銷專業人員(含企劃),塑膠製品製造業,253,45575,43905,1670
2019,公關專業人員,塑膠製品製造業,— ,— ,— ,— 
2019,資訊系統分析及設計師,塑膠製品製造業,107,58726,53398,5328
2019,軟體開發及程式設計師,塑膠製品製造業,177,59460,54590,4870
2019,資料庫及網路專業人員,塑膠製品製造業,132,60426,53415,7011
2019,律師及相關專業人員,塑膠製品製造業,10,70581,70434,147
2019,專利工程師及公證人,塑膠製品製造業,16,47119,47119,— 
2019,社工、心理專業人員(含諮商人員),塑膠製品製造業,— ,— ,— ,— 
2019,編輯、作家及有關撰稿人員,塑膠製品製造業,— ,— ,— ,— 
2019,翻譯人員,塑膠製品製造業,41,42692,40298,2394
2019,技術員及助理專業人員,塑膠製品製造業,13342,43982,39021,4961
2019,營建工程技術員(含建築、土木、景觀、測量、水利),塑膠製品製造業,— ,— ,— ,— 
2019,電機技術員,塑膠製品製造業,793,49216,43281,5935
2019,電子技術員,塑膠製品製造業,220,55484,38694,16790
2019,航空機械技術員,塑膠製品製造業,— ,— ,— ,— 
2019,冷凍空調技術員,塑膠製品製造業,— ,— ,— ,— 
2019,機械技術員(含造船、輪機、鑄造),塑膠製品製造業,2162,45755,41961,3794
2019,食品技術員,塑膠製品製造業,— ,— ,— ,— 
2019,化工技術員,塑膠製品製造業,478,45418,39387,6031
2019,品管技術員,塑膠製品製造業,2635,41048,35776,5272
2019,工管及生管技術員,塑膠製品製造業,1250,44277,41104,3173
2019,製圖員,塑膠製品製造業,938,40292,37000,3292
2019,地質、採礦、鑽探、冶金技術員,塑膠製品製造業,— ,— ,— ,— 
2019,環境工程技術員,塑膠製品製造業,67,39080,32230,6850
2019,紡織技術員,塑膠製品製造業,— ,— ,— ,— 
2019,發電設備操作員,塑膠製品製造業,— ,— ,— ,— 
2019,焚化爐、水處理及氣(液)體設備操作員,塑膠製品製造業,— ,— ,— ,— 
2019,化學加工設備中央控制員,塑膠製品製造業,— ,— ,— ,— 
2019,石油及天然氣精煉設備操作員,塑膠製品製造業,— ,— ,— ,— 
2019,金屬生產製程中央控制員,塑膠製品製造業,— ,— ,— ,— 
2019,生命科學技術員,塑膠製品製造業,— ,— ,— ,— 
2019,農業技術及農業推廣人員,塑膠製品製造業,— ,— ,— ,— 
2019,船舶監管人員(含引水人員),塑膠製品製造業,— ,— ,— ,— 
2019,航空駕駛員,塑膠製品製造業,— ,— ,— ,— 
2019,醫療設備控制技術員,塑膠製品製造業,— ,— ,— ,— 
2019,醫學及病理檢驗人員,塑膠製品製造業,— ,— ,— ,— 
2019,傳統醫學技術員,塑膠製品製造業,— ,— ,— ,— 
2019,物理、職能(復健)治療技術員,塑膠製品製造業,— ,— ,— ,— 
2019,勞安及衛生技術員,塑膠製品製造業,318,40267,35846,4421
2019,其他醫療保健助理專業人員,塑膠製品製造業,— ,— ,— ,— 
2019,會計人員,塑膠製品製造業,235,51233,47313,3920
2019,統計及精算助理專業人員,塑膠製品製造業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),塑膠製品製造業,2580,45153,40103,5050
2019,採購員,塑膠製品製造業,1266,40498,34526,5972
2019,報關員(含報驗、船務人員),塑膠製品製造業,23,30937,30393,544
2019,會議及活動規劃人員,塑膠製品製造業,— ,— ,— ,— 
2019,不動產經紀人,塑膠製品製造業,— ,— ,— ,— 
2019,拍賣員(不含電子購物、郵購),塑膠製品製造業,— ,— ,— ,— 
2019,專業秘書,塑膠製品製造業,122,51817,47385,4432
2019,法務人員,塑膠製品製造業,… ,… ,… ,… 
2019,運動、健身及休閒娛樂指導員,塑膠製品製造業,— ,— ,— ,— 
2019,資訊管理及維護技術員,塑膠製品製造業,246,44084,36665,7419
2019,電信技術員,塑膠製品製造業,— ,— ,— ,— 
2019,事務支援人員,塑膠製品製造業,20534,32218,30169,2049
2019,總務,塑膠製品製造業,1163,33194,31948,1246
2019,一般辦公室事務人員(含文書),塑膠製品製造業,4701,32976,30452,2524
2019,資料輸入人員,塑膠製品製造業,505,26587,24434,2153
2019,收帳、收費人員(含帳款催收),塑膠製品製造業,— ,— ,— ,— 
2019,接待員及服務台事務人員,塑膠製品製造業,144,34270,33417,853
2019,總機人員,塑膠製品製造業,222,26949,25811,1138
2019,電話及網路客服人員,塑膠製品製造業,— ,— ,— ,— 
2019,統計調查訪談人員,塑膠製品製造業,— ,— ,— ,— 
2019,會計助理、簿記、出納,塑膠製品製造業,8783,30596,29780,816
2019,統計、財務、證券及保險事務人員,塑膠製品製造業,— ,— ,— ,— 
2019,存貨事務人員,塑膠製品製造業,2060,32148,29449,2699
2019,生產及物料規劃事務人員,塑膠製品製造業,1825,35789,30909,4880
2019,運輸事務人員(含稽查、調度、管理、航務),塑膠製品製造業,417,44785,35120,9665
2019,人事事務人員,塑膠製品製造業,714,34546,32247,2299
2019,服務及銷售工作人員,塑膠製品製造業,736,34789,32326,2463
2019,導遊、領隊及解說員,塑膠製品製造業,— ,— ,— ,— 
2019,廚師,塑膠製品製造業,28,35373,34113,1260
2019,餐飲服務人員,塑膠製品製造業,— ,— ,— ,— 
2019,宿舍舍監,塑膠製品製造業,— ,— ,— ,— 
2019,寵物美容師及動物照料工作人員,塑膠製品製造業,— ,— ,— ,— 
2019,按摩師,塑膠製品製造業,… ,… ,… ,… 
2019,商店銷售人員(含百貨公司樓管人員),塑膠製品製造業,— ,— ,— ,— 
2019,展售說明人員,塑膠製品製造業,309,36011,35453,558
2019,電話及網路行銷人員,塑膠製品製造業,… ,… ,… ,… 
2019,兒童照顧人員(含保母),塑膠製品製造業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,塑膠製品製造業,371,34467,30141,4326
2019,技藝、機械設備操作及組裝人員,塑膠製品製造業,82701,32511,27868,4643
2019,園藝及農牧業生產人員,塑膠製品製造業,— ,— ,— ,— 
2019,砌磚及有關工作人員,塑膠製品製造業,— ,— ,— ,— 
2019,砌石、裁石及石雕人員,塑膠製品製造業,— ,— ,— ,— 
2019,混凝土鋪設人員,塑膠製品製造業,— ,— ,— ,— 
2019,營建木作人員,塑膠製品製造業,— ,— ,— ,— 
2019,其他營建構造人員(含鷹架工),塑膠製品製造業,— ,— ,— ,— 
2019,絕緣材料安裝人員,塑膠製品製造業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),塑膠製品製造業,— ,— ,— ,— 
2019,空調及冷凍機械裝修人員,塑膠製品製造業,— ,— ,— ,— 
2019,油漆、噴漆人員(含裱糊工),塑膠製品製造業,215,29083,29015,68
2019,金屬砂模及砂心製造人員,塑膠製品製造業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),塑膠製品製造業,32,34954,33705,1249
2019,板金人員,塑膠製品製造業,— ,— ,— ,— 
2019,金屬結構預備及組合人員,塑膠製品製造業,— ,— ,— ,— 
2019,鍛造、錘造及鍛壓工作人員,塑膠製品製造業,— ,— ,— ,— 
2019,工具製造人員(含模具工、鉗工),塑膠製品製造業,1160,49068,40167,8901
2019,金屬工具機設定及操作人員,塑膠製品製造業,905,36642,29391,7251
2019,車輛維修人員(含自行車、機車、汽車、火車),塑膠製品製造業,— ,— ,— ,— 
2019,航空器維修人員,塑膠製品製造業,— ,— ,— ,— 
2019,產業用機器維修人員,塑膠製品製造業,409,45706,32066,13640
2019,精密儀器製造及修理人員,塑膠製品製造業,— ,— ,— ,— 
2019,樂器製造及調音人員,塑膠製品製造業,— ,— ,— ,— 
2019,珠寶及貴金屬製作人員,塑膠製品製造業,— ,— ,— ,— 
2019,陶瓷製品有關工作人員(含磚瓦),塑膠製品製造業,— ,— ,— ,— 
2019,玻璃製品製造人員,塑膠製品製造業,— ,— ,— ,— 
2019,各種材質手工藝人員,塑膠製品製造業,— ,— ,— ,— 
2019,美編及印刷前置工作人員,塑膠製品製造業,— ,— ,— ,— 
2019,印刷人員,塑膠製品製造業,1042,42909,32638,10271
2019,裝訂及有關工作人員,塑膠製品製造業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),塑膠製品製造業,— ,— ,— ,— 
2019,電力機械裝修人員,塑膠製品製造業,607,33596,29966,3630
2019,電力線路裝修人員,塑膠製品製造業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),塑膠製品製造業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,塑膠製品製造業,— ,— ,— ,— 
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),塑膠製品製造業,— ,— ,— ,— 
2019,食品、飲料試味及分級人員,塑膠製品製造業,— ,— ,— ,— 
2019,木材處理、家具木工及有關工作人員,塑膠製品製造業,— ,— ,— ,— 
2019,服飾打樣及剪裁人員,塑膠製品製造業,— ,— ,— ,— 
2019,鞣(製)革、毛皮及皮革工作人員,塑膠製品製造業,— ,— ,— ,— 
