年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,化工技術員,電力供應業,… ,… ,… ,… 
2019,工管及生管技術員,電力供應業,7,46974,45413,1561
2019,製圖員,電力供應業,— ,— ,— ,— 
2019,環境工程技術員,電力供應業,… ,… ,… ,… 
2019,發電設備操作員,電力供應業,690,120508,59347,61161
2019,焚化爐、水處理及氣(液)體設備操作員,電力供應業,49,87905,58757,29148
2019,石油及天然氣精煉設備操作員,電力供應業,— ,— ,— ,— 
2019,勞安及衛生技術員,電力供應業,11,70143,45976,24167
2019,會計人員,電力供應業,6,72319,63110,9209
2019,工商業銷售代表(含業務員),電力供應業,15,32267,32267,— 
2019,採購員,電力供應業,13,67481,46038,21443
2019,專業秘書,電力供應業,14,71966,65948,6018
2019,法務人員,電力供應業,33,109667,71144,38523
2019,資訊管理及維護技術員,電力供應業,28,116407,52181,64226
2019,事務支援人員,電力供應業,3470,104888,60169,44719
2019,總務,電力供應業,573,107549,64851,42698
2019,一般辦公室事務人員(含文書),電力供應業,444,62692,42212,20480
2019,資料輸入人員,電力供應業,… ,… ,… ,… 
2019,收帳、收費人員(含帳款催收),電力供應業,1045,110665,61068,49597
2019,接待員及服務台事務人員,電力供應業,— ,— ,— ,— 
2019,總機人員,電力供應業,… ,… ,… ,… 
2019,電話及網路客服人員,電力供應業,— ,— ,— ,— 
2019,會計助理、簿記、出納,電力供應業,542,107750,62287,45463
2019,存貨事務人員,電力供應業,483,121070,64943,56127
2019,生產及物料規劃事務人員,電力供應業,… ,… ,… ,… 
2019,運輸事務人員(含稽查、調度、管理、航務),電力供應業,… ,… ,… ,… 
2019,人事事務人員,電力供應業,329,110179,62958,47221
2019,服務及銷售工作人員,電力供應業,… ,… ,… ,… 
2019,廚師,電力供應業,— ,— ,— ,— 
2019,展售說明人員,電力供應業,— ,— ,— ,— 
2019,消防人員,電力供應業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,電力供應業,… ,… ,… ,… 
2019,技藝、機械設備操作及組裝人員,電力供應業,10517,120133,59693,60440
2019,混凝土鋪設人員,電力供應業,… ,… ,… ,… 
2019,管道裝設人員(含檢修),電力供應業,… ,… ,… ,… 
2019,焊接及切割人員(含電焊工、氣焊工),電力供應業,… ,… ,… ,… 
2019,金屬工具機設定及操作人員,電力供應業,… ,… ,… ,… 
2019,產業用機器維修人員,電力供應業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),電力供應業,… ,… ,… ,… 
